GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
105375751,1.41E-01,8.42E-02,0.1998,-1.72666148,-3.45E-01,51.22,LOC105375751,uncharacterized LOC105375751
83544,1.41E-01,8.42E-02,0.0808,-1.72665006,-1.39E-01,684.81,DNAL1,dynein axonemal light chain 1
10748,1.41E-01,8.43E-02,0.1033,1.72618922,1.78E-01,59.66,KLRA1P,"killer cell lectin like receptor A1, pseudogene"
55737,1.41E-01,8.43E-02,0.0476,1.72603004,8.22E-02,2307.96,VPS35,VPS35 retromer complex component
101929950,1.41E-01,8.43E-02,0.0713,-1.72604657,-1.23E-01,44.67,LOC101929950,puromycin-sensitive aminopeptidase-like protein
91749,1.42E-01,8.46E-02,0.0752,1.72456241,1.30E-01,96.3,MFSD4B,major facilitator superfamily domain containing 4B
9881,1.42E-01,8.47E-02,0.1204,1.72385927,2.07E-01,401.32,TRANK1,tetratricopeptide repeat and ankyrin repeat containing 1
64137,1.42E-01,8.47E-02,0.2229,-1.72379153,-3.84E-01,99.78,ABCG4,ATP binding cassette subfamily G member 4
3660,1.42E-01,8.48E-02,0.0641,1.72343443,1.11E-01,537.89,IRF2,interferon regulatory factor 2
9429,1.42E-01,8.48E-02,0.1107,-1.72324312,-1.91E-01,1037.9,ABCG2,ATP binding cassette subfamily G member 2 (Junior blood group)
1543,1.42E-01,8.49E-02,0.2302,-1.72319172,-3.97E-01,16.12,CYP1A1,cytochrome P450 family 1 subfamily A member 1
58157,1.42E-01,8.49E-02,0.3684,-1.72267718,-6.35E-01,62.35,NGB,neuroglobin
105373218,1.42E-01,8.50E-02,0.1047,-1.72248714,-1.80E-01,18.51,LOC105373218,uncharacterized LOC105373218
10491,1.42E-01,8.50E-02,0.0794,1.72213646,1.37E-01,3112.05,CRTAP,cartilage associated protein
107987245,1.42E-01,8.50E-02,0.0613,-1.72211521,-1.05E-01,88.14,LOC107987245,uncharacterized LOC107987245
100874201,1.42E-01,8.52E-02,0.1004,1.72145193,1.73E-01,24.77,B4GALT4-AS1,B4GALT4 antisense RNA 1
57594,1.42E-01,8.52E-02,0.0611,-1.72146877,-1.05E-01,220,HOMEZ,homeobox and leucine zipper encoding
54512,1.43E-01,8.54E-02,0.085,1.72042234,1.46E-01,316.21,EXOSC4,exosome component 4
148198,1.43E-01,8.54E-02,0.2236,1.7203519,3.85E-01,23,ZNF98,zinc finger protein 98
57537,1.43E-01,8.54E-02,0.1487,-1.72029246,-2.56E-01,517,SORCS2,sortilin related VPS10 domain containing receptor 2
10667,1.43E-01,8.56E-02,0.0502,1.71926582,8.63E-02,223.74,FARS2,"phenylalanyl-tRNA synthetase 2, mitochondrial"
57531,1.43E-01,8.56E-02,0.0575,-1.71917386,-9.88E-02,501.38,HACE1,HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1
11325,1.43E-01,8.57E-02,0.043,-1.71874711,-7.38E-02,2986.7,DDX42,DEAD-box helicase 42
79836,1.43E-01,8.57E-02,0.1332,-1.7186049,-2.29E-01,232.13,LONRF3,LON peptidase N-terminal domain and ring finger 3
84288,1.43E-01,8.57E-02,0.1089,-1.71850121,-1.87E-01,569.61,EFCAB2,EF-hand calcium binding domain 2
89765,1.43E-01,8.57E-02,0.1851,1.71842402,3.18E-01,177.17,RSPH1,radial spoke head component 1
107986397,1.43E-01,8.58E-02,0.2204,-1.7181415,-3.79E-01,18.62,LOC107986397,uncharacterized LOC107986397
100526694,1.43E-01,8.59E-02,0.1076,1.71757606,1.85E-01,414.23,MSANTD3-TMEFF1,MSANTD3-TMEFF1 readthrough
8570,1.43E-01,8.59E-02,0.0692,1.71746533,1.19E-01,3927.18,KHSRP,KH-type splicing regulatory protein
90956,1.44E-01,8.61E-02,0.0672,1.71640811,1.15E-01,624.29,ADCK2,aarF domain containing kinase 2
55717,1.44E-01,8.61E-02,0.0582,-1.71620559,-1.00E-01,938.83,WDR11,WD repeat domain 11
24147,1.44E-01,8.61E-02,0.1309,1.71621516,2.25E-01,1171.55,FJX1,four-jointed box kinase 1
105379215,1.44E-01,8.61E-02,0.1844,-1.7160732,-3.16E-01,10.06,LOC105379215,
51594,1.44E-01,8.62E-02,0.0629,1.7156755,1.08E-01,1039.92,NBAS,NBAS subunit of NRZ tethering complex
23612,1.44E-01,8.63E-02,0.145,1.71545501,2.49E-01,789.76,PHLDA3,pleckstrin homology like domain family A member 3
574407,1.44E-01,8.63E-02,0.2366,1.71535106,4.06E-01,17.97,OBSCN-AS1,OBSCN antisense RNA 1
92399,1.44E-01,8.63E-02,0.0539,1.71526729,9.24E-02,442.58,MRRF,mitochondrial ribosome recycling factor
5564,1.44E-01,8.64E-02,0.0472,1.71470059,8.10E-02,617.44,PRKAB1,protein kinase AMP-activated non-catalytic subunit beta 1
9684,1.44E-01,8.64E-02,0.0568,-1.7146008,-9.73E-02,924.61,LRRC14,leucine rich repeat containing 14
101927726,1.44E-01,8.65E-02,0.1285,-1.71390699,-2.20E-01,11.2,BEAN1-AS1,BEAN1 antisense RNA 1
196541,1.44E-01,8.66E-02,0.0952,-1.71383773,-1.63E-01,57.65,METTL21C,"methyltransferase 21C, AARS1 lysine"
50810,1.44E-01,8.66E-02,0.0607,-1.71375391,-1.04E-01,1932.68,HDGFL3,HDGF like 3
100128640,1.45E-01,8.66E-02,0.1145,-1.71353601,-1.96E-01,27.07,ACVR2B-AS1,ACVR2B antisense RNA 1
102724058,1.45E-01,8.66E-02,0.1575,-1.7134389,-2.70E-01,25.34,LOC102724058,uncharacterized LOC102724058
8933,1.45E-01,8.66E-02,0.0691,-1.71345852,-1.18E-01,2927.74,RTL8C,retrotransposon Gag like 8C
81491,1.45E-01,8.67E-02,0.1625,1.71306697,2.78E-01,71.83,GPR63,G protein-coupled receptor 63
7503,1.45E-01,8.68E-02,0.4809,-1.71273847,-8.24E-01,3987.53,XIST,X inactive specific transcript
7564,1.45E-01,8.68E-02,0.0548,1.71267285,9.39E-02,182.91,ZNF16,zinc finger protein 16
256691,1.45E-01,8.68E-02,0.0924,-1.71244363,-1.58E-01,193.13,MAMDC2,MAM domain containing 2
112268213,1.45E-01,8.69E-02,0.1433,1.71205645,2.45E-01,11.58,LOC112268213,
619189,1.45E-01,8.69E-02,0.0487,-1.71199358,-8.34E-02,313.71,SERINC4,serine incorporator 4
51072,1.45E-01,8.70E-02,0.0426,1.71137282,7.30E-02,440.98,MEMO1,mediator of cell motility 1
6376,1.45E-01,8.70E-02,0.1143,-1.71129526,-1.96E-01,1800.28,CX3CL1,C-X3-C motif chemokine ligand 1
6773,1.45E-01,8.72E-02,0.0818,1.7104953,1.40E-01,1896.9,STAT2,signal transducer and activator of transcription 2
6447,1.45E-01,8.72E-02,0.1897,-1.7104543,-3.25E-01,620.29,SCG5,secretogranin V
109729173,1.45E-01,8.72E-02,0.1775,1.71026603,3.04E-01,48.16,TFAP2A-AS2,TFAP2A antisense RNA 2
80212,1.45E-01,8.72E-02,0.0878,-1.7102124,-1.50E-01,1122.36,CCDC92,coiled-coil domain containing 92
3801,1.45E-01,8.72E-02,0.0855,1.71015227,1.46E-01,806.69,KIFC3,kinesin family member C3
100128288,1.45E-01,8.73E-02,0.1148,-1.71004844,-1.96E-01,102.33,LOC100128288,uncharacterized LOC100128288
5343,1.45E-01,8.73E-02,0.1039,-1.70972717,-1.78E-01,29.86,PLGLB1,plasminogen like B1
4563,1.45E-01,8.73E-02,0.158,-1.70972394,-2.70E-01,770.09,TRNG,tRNA-Gly
8031,1.45E-01,8.73E-02,0.0586,-1.7095971,-1.00E-01,3711.82,NCOA4,nuclear receptor coactivator 4
6881,1.45E-01,8.74E-02,0.059,1.7095149,1.01E-01,1418.89,TAF10,TATA-box binding protein associated factor 10
7554,1.46E-01,8.74E-02,0.0869,1.70938173,1.49E-01,335.09,ZNF8,zinc finger protein 8
26519,1.46E-01,8.74E-02,0.0531,1.709317,9.07E-02,376.25,TIMM10,translocase of inner mitochondrial membrane 10
100616314,1.46E-01,8.75E-02,0.104,1.70899484,1.78E-01,10.25,MIR4750,microRNA 4750
286333,1.46E-01,8.75E-02,0.2161,1.70876021,3.69E-01,86.8,FAM225A,family with sequence similarity 225 member A
731275,1.46E-01,8.75E-02,0.1135,-1.70863111,-1.94E-01,32.84,LINC01347,long intergenic non-protein coding RNA 1347
9456,1.46E-01,8.75E-02,0.145,-1.7085991,-2.48E-01,418.25,HOMER1,homer scaffold protein 1
124454,1.46E-01,8.75E-02,0.0561,-1.70864011,-9.59E-02,563.41,EARS2,"glutamyl-tRNA synthetase 2, mitochondrial"
2118,1.46E-01,8.76E-02,0.3067,1.70811172,5.24E-01,225.63,ETV4,ETS variant transcription factor 4
51351,1.46E-01,8.77E-02,0.0977,1.70790157,1.67E-01,405.47,ZNF117,zinc finger protein 117
7832,1.46E-01,8.77E-02,0.142,1.7076657,2.43E-01,3098.61,BTG2,BTG anti-proliferation factor 2
9923,1.46E-01,8.77E-02,0.0783,1.70756679,1.34E-01,817.11,ZBTB40,zinc finger and BTB domain containing 40
9934,1.46E-01,8.77E-02,0.1353,-1.7074084,-2.31E-01,49.01,P2RY14,purinergic receptor P2Y14
9524,1.46E-01,8.77E-02,0.0674,1.70741276,1.15E-01,1652.74,TECR,"trans-2,3-enoyl-CoA reductase"
115,1.46E-01,8.78E-02,0.0833,1.70727913,1.42E-01,522.08,ADCY9,adenylate cyclase 9
7965,1.46E-01,8.78E-02,0.0568,1.70708035,9.70E-02,396.6,AIMP2,aminoacyl tRNA synthetase complex interacting multifunctional protein 2
113218486,1.46E-01,8.78E-02,0.1188,-1.70702773,-2.03E-01,13.01,MIR10392,microRNA 10392
101927204,1.46E-01,8.79E-02,0.0935,1.70682439,1.60E-01,68.88,FAM111A-DT,FAM111A divergent transcript
105370707,1.46E-01,8.79E-02,0.1583,-1.70639563,-2.70E-01,12.02,LOC105370707,
51673,1.46E-01,8.79E-02,0.2409,1.70637642,4.11E-01,1044.24,TPPP3,tubulin polymerization promoting protein family member 3
102724143,1.46E-01,8.80E-02,0.1887,1.70630881,3.22E-01,11.59,LOC102724143,
283761,1.46E-01,8.80E-02,0.2083,-1.70623758,-3.55E-01,179.09,LINC00928,long intergenic non-protein coding RNA 928
7110,1.46E-01,8.80E-02,0.0487,1.70595399,8.31E-02,800.21,TMF1,TATA element modulatory factor 1
55342,1.46E-01,8.81E-02,0.0791,-1.70565014,-1.35E-01,731.19,STRBP,spermatid perinuclear RNA binding protein
352909,1.46E-01,8.81E-02,0.2576,1.70536737,4.39E-01,40.47,DNAAF3,dynein axonemal assembly factor 3
284252,1.46E-01,8.81E-02,0.1066,-1.70529926,-1.82E-01,547.38,KCTD1,potassium channel tetramerization domain containing 1
22933,1.47E-01,8.82E-02,0.11,-1.705055,-1.88E-01,3693.91,SIRT2,sirtuin 2
150274,1.47E-01,8.82E-02,0.0616,1.70501406,1.05E-01,169.99,HSCB,HscB mitochondrial iron-sulfur cluster cochaperone
1656,1.47E-01,8.84E-02,0.0533,-1.70389561,-9.08E-02,3421.4,DDX6,DEAD-box helicase 6
23563,1.47E-01,8.84E-02,0.116,-1.70390808,-1.98E-01,42.9,CHST5,carbohydrate sulfotransferase 5
84895,1.47E-01,8.84E-02,0.0437,-1.70375992,-7.45E-02,586.24,MIGA2,mitoguardin 2
64801,1.47E-01,8.84E-02,0.0605,-1.7036812,-1.03E-01,365.58,ARV1,"ARV1 homolog, fatty acid homeostasis modulator"
374879,1.47E-01,8.85E-02,0.0589,1.70330672,1.00E-01,177.59,ZNF699,zinc finger protein 699
285513,1.47E-01,8.86E-02,0.1469,1.70292032,2.50E-01,281.61,GPRIN3,GPRIN family member 3
6950,1.47E-01,8.86E-02,0.0545,1.70262084,9.29E-02,2598.87,TCP1,t-complex 1
79591,1.47E-01,8.88E-02,0.0414,-1.70188312,-7.05E-02,582.61,ARMH3,armadillo like helical domain containing 3
83449,1.47E-01,8.88E-02,0.2284,1.70181297,3.89E-01,37.46,PMFBP1,polyamine modulated factor 1 binding protein 1
64072,1.47E-01,8.88E-02,0.1715,1.70171052,2.92E-01,224.6,CDH23,cadherin related 23
7936,1.47E-01,8.88E-02,0.0544,1.70164209,9.25E-02,1216.45,NELFE,negative elongation factor complex member E
115330,1.47E-01,8.88E-02,0.1013,-1.70161723,-1.72E-01,127.56,GPR146,G protein-coupled receptor 146
130074,1.48E-01,8.89E-02,0.0522,-1.70126284,-8.88E-02,2745.99,FAM168B,family with sequence similarity 168 member B
80142,1.48E-01,8.89E-02,0.0631,-1.70104991,-1.07E-01,763.77,PTGES2,prostaglandin E synthase 2
642475,1.48E-01,8.90E-02,0.1365,1.70087646,2.32E-01,59.06,MROH6,maestro heat like repeat family member 6
6218,1.48E-01,8.91E-02,0.085,1.70029077,1.45E-01,5736.6,RPS17,ribosomal protein S17
51319,1.48E-01,8.91E-02,0.0537,1.70017404,9.13E-02,460.52,RSRC1,arginine and serine rich coiled-coil 1
79598,1.48E-01,8.91E-02,0.0698,-1.70005307,-1.19E-01,685.8,CEP97,centrosomal protein 97
7768,1.48E-01,8.91E-02,0.089,1.69992336,1.51E-01,162.8,ZNF225,zinc finger protein 225
79648,1.48E-01,8.92E-02,0.048,1.69946855,8.17E-02,481.09,MCPH1,microcephalin 1
56900,1.48E-01,8.93E-02,0.0769,1.69912201,1.31E-01,984.23,TMEM167B,transmembrane protein 167B
100505876,1.48E-01,8.94E-02,0.0682,1.69866071,1.16E-01,899.42,CEBPZOS,CEBPZ opposite strand
85016,1.48E-01,8.94E-02,0.1922,1.69849108,3.26E-01,46.98,CFAP300,cilia and flagella associated protein 300
653162,1.48E-01,8.95E-02,0.1779,-1.69814423,-3.02E-01,51.82,RPSAP9,ribosomal protein SA pseudogene 9
101929231,1.49E-01,8.97E-02,0.0665,1.69721219,1.13E-01,45.76,MMADHC-DT,MMADHC divergent transcript
119587,1.49E-01,8.98E-02,0.2087,1.69649484,3.54E-01,90.12,CPXM2,"carboxypeptidase X, M14 family member 2"
146556,1.49E-01,8.99E-02,0.1931,1.69603885,3.28E-01,172.16,C16orf89,chromosome 16 open reading frame 89
112267934,1.49E-01,8.99E-02,0.2537,1.69590019,4.30E-01,32.68,LOC112267934,uncharacterized LOC112267934
8239,1.49E-01,9.00E-02,0.0475,-1.69541869,-8.05E-02,3058.33,USP9X,ubiquitin specific peptidase 9 X-linked
55140,1.49E-01,9.00E-02,0.0477,-1.69520728,-8.09E-02,861.69,ELP3,elongator acetyltransferase complex subunit 3
342132,1.49E-01,9.00E-02,0.0943,-1.69514071,-1.60E-01,63.22,ZNF774,zinc finger protein 774
79816,1.49E-01,9.01E-02,0.1945,-1.69491557,-3.30E-01,68.14,TLE6,"TLE family member 6, subcortical maternal complex member"
10947,1.49E-01,9.01E-02,0.0798,-1.69469702,-1.35E-01,881.87,AP3M2,adaptor related protein complex 3 subunit mu 2
57535,1.49E-01,9.02E-02,0.1919,-1.69422596,-3.25E-01,164.73,ELAPOR1,endosome-lysosome associated apoptosis and autophagy regulator 1
284459,1.50E-01,9.03E-02,0.0612,1.69407812,1.04E-01,668.78,ZNF875,zinc finger protein 875
23786,1.50E-01,9.02E-02,0.0632,-1.69408941,-1.07E-01,1357.67,BCL2L13,BCL2 like 13
100507436,1.50E-01,9.03E-02,0.1528,1.69357473,2.59E-01,93.75,MICA,MHC class I polypeptide-related sequence A
4572,1.50E-01,9.05E-02,0.2312,-1.69300819,-3.91E-01,182.48,TRNQ,tRNA-Gln
105372971,1.50E-01,9.05E-02,0.239,-1.69283725,-4.05E-01,19.18,LOC105372971,uncharacterized LOC105372971
3241,1.50E-01,9.05E-02,0.141,-1.69261274,-2.39E-01,772.39,HPCAL1,hippocalcin like 1
168507,1.50E-01,9.06E-02,0.0855,1.69202115,1.45E-01,218.91,PKD1L1,"polycystin 1 like 1, transient receptor potential channel interacting"
107075116,1.50E-01,9.07E-02,0.1853,1.6918638,3.13E-01,11.24,MIR3142HG,MIR3142 host gene
338761,1.50E-01,9.07E-02,0.2928,-1.69182776,-4.95E-01,100.13,C1QL4,complement C1q like 4
53345,1.50E-01,9.08E-02,0.1566,1.69120768,2.65E-01,38.58,TM6SF2,transmembrane 6 superfamily member 2
56882,1.50E-01,9.08E-02,0.0724,1.69110647,1.22E-01,2047.93,CDC42SE1,CDC42 small effector 1
109504726,1.50E-01,9.08E-02,0.1005,1.69102994,1.70E-01,366.01,ERV3-1-ZNF117,ERV3-1-ZNF117 readthrough
7159,1.50E-01,9.09E-02,0.0726,-1.6908542,-1.23E-01,1990.87,TP53BP2,tumor protein p53 binding protein 2
3373,1.50E-01,9.09E-02,0.1242,-1.69057593,-2.10E-01,41.56,HYAL1,hyaluronidase 1
4345,1.50E-01,9.09E-02,0.1215,-1.69058799,-2.05E-01,649.96,CD200,CD200 molecule
6908,1.50E-01,9.09E-02,0.0502,1.69062421,8.48E-02,310.71,TBP,TATA-box binding protein
26166,1.50E-01,9.10E-02,0.3073,1.69039536,5.19E-01,60.03,RGS22,regulator of G protein signaling 22
55112,1.50E-01,9.10E-02,0.0745,1.69026926,1.26E-01,696.7,DYNC2I1,dynein 2 intermediate chain 1
80208,1.50E-01,9.10E-02,0.0524,-1.6902886,-8.86E-02,1341.76,SPG11,"SPG11 vesicle trafficking associated, spatacsin"
57109,1.51E-01,9.10E-02,0.0492,1.69010563,8.31E-02,597.66,REXO4,"REX4 homolog, 3'-5' exonuclease"
109864279,1.51E-01,9.10E-02,0.2084,-1.69014558,-3.52E-01,33325.87,RNA45SN2,"RNA, 45S pre-ribosomal N2"
79869,1.51E-01,9.10E-02,0.0564,-1.69003523,-9.53E-02,2359.96,CPSF7,cleavage and polyadenylation specific factor 7
8704,1.51E-01,9.10E-02,0.0772,1.68992878,1.30E-01,1065.06,B4GALT2,"beta-1,4-galactosyltransferase 2"
7940,1.51E-01,9.11E-02,0.1516,1.68973581,2.56E-01,207.58,LST1,leukocyte specific transcript 1
56971,1.51E-01,9.11E-02,0.1241,1.68942399,2.10E-01,59.57,CEACAM19,CEA cell adhesion molecule 19
101928489,1.51E-01,9.13E-02,0.198,1.6887871,3.34E-01,16.13,CD109-AS1,CD109 antisense RNA 1
200150,1.51E-01,9.13E-02,0.1947,1.68857225,3.29E-01,141.07,PLD5,phospholipase D family member 5
23604,1.51E-01,9.13E-02,0.1091,-1.68847213,-1.84E-01,174.23,DAPK2,death associated protein kinase 2
139411,1.51E-01,9.14E-02,0.1658,1.68830304,2.80E-01,282.39,PTCHD1,patched domain containing 1
23117,1.51E-01,9.14E-02,0.1068,-1.68797908,-1.80E-01,486.78,NPIPB3,nuclear pore complex interacting protein family member B3
9729,1.51E-01,9.15E-02,0.1016,-1.6877828,-1.71E-01,917.53,KIAA0408,KIAA0408
27112,1.51E-01,9.15E-02,0.134,-1.68744837,-2.26E-01,125.14,NALF2,NALCN channel auxiliary factor 2
4564,1.51E-01,9.15E-02,0.1324,-1.6874173,-2.23E-01,272.36,TRNH,tRNA-His
105370964,1.52E-01,9.17E-02,0.1734,-1.68630043,-2.92E-01,21.88,LOC105370964,uncharacterized LOC105370964
388524,1.52E-01,9.19E-02,0.1102,-1.68545266,-1.86E-01,496.93,RPSA2,ribosomal protein SA 2
9567,1.52E-01,9.20E-02,0.0673,-1.68509866,-1.13E-01,1817.31,GTPBP1,GTP binding protein 1
283358,1.52E-01,9.20E-02,0.1936,1.68484695,3.26E-01,102.82,B4GALNT3,"beta-1,4-N-acetyl-galactosaminyltransferase 3"
22794,1.52E-01,9.22E-02,0.0733,-1.68405374,-1.23E-01,3505.6,CASC3,CASC3 exon junction complex subunit
147372,1.52E-01,9.22E-02,0.2764,-1.68398654,-4.65E-01,24.52,CCBE1,collagen and calcium binding EGF domains 1
10169,1.52E-01,9.23E-02,0.0746,1.68343024,1.26E-01,1802.12,SERF2,small EDRK-rich factor 2
283547,1.53E-01,9.24E-02,0.1885,-1.68306751,-3.17E-01,162.9,LINC00639,long intergenic non-protein coding RNA 639
23384,1.53E-01,9.24E-02,0.0563,1.68262247,9.47E-02,958.41,SPECC1L,sperm antigen with calponin homology and coiled-coil domains 1 like
27258,1.53E-01,9.25E-02,0.0595,1.68251575,1.00E-01,651.5,LSM3,"LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
84336,1.53E-01,9.26E-02,0.0493,1.68204061,8.30E-02,367.86,TMEM101,transmembrane protein 101
51520,1.53E-01,9.26E-02,0.0567,-1.68191543,-9.53E-02,2758.2,LARS1,leucyl-tRNA synthetase 1
378938,1.53E-01,9.26E-02,0.123,1.68170748,2.07E-01,6954.79,MALAT1,metastasis associated lung adenocarcinoma transcript 1
148713,1.53E-01,9.27E-02,0.1689,-1.68150818,-2.84E-01,20.51,PTPRVP,"protein tyrosine phosphatase receptor type V, pseudogene"
23567,1.53E-01,9.27E-02,0.0509,-1.6810682,-8.55E-02,411.14,ZNF346,zinc finger protein 346
94030,1.53E-01,9.29E-02,0.0857,-1.68050727,-1.44E-01,2123.94,LRRC4B,leucine rich repeat containing 4B
56998,1.54E-01,9.31E-02,0.0836,-1.67926606,-1.40E-01,763.26,CTNNBIP1,catenin beta interacting protein 1
154215,1.54E-01,9.31E-02,0.2372,-1.67923111,-3.98E-01,608.72,NKAIN2,sodium/potassium transporting ATPase interacting 2
105372269,1.54E-01,9.31E-02,0.1748,1.67901528,2.93E-01,27.17,LOC105372269,uncharacterized LOC105372269
10612,1.54E-01,9.32E-02,0.0766,-1.67877869,-1.29E-01,388.85,TRIM3,tripartite motif containing 3
56977,1.54E-01,9.32E-02,0.1104,-1.67866681,-1.85E-01,911.65,STOX2,storkhead box 2
56261,1.54E-01,9.32E-02,0.0804,-1.67865604,-1.35E-01,1052.47,GPCPD1,glycerophosphocholine phosphodiesterase 1
100287467,1.54E-01,9.33E-02,0.1232,1.67799304,2.07E-01,18.91,LOC100287467,uncharacterized LOC100287467
114786,1.54E-01,9.35E-02,0.1648,-1.67729576,-2.76E-01,334.04,XKR4,XK related 4
57698,1.54E-01,9.35E-02,0.174,-1.67698325,-2.92E-01,1648.12,SHTN1,shootin 1
51053,1.54E-01,9.36E-02,0.1099,-1.67688247,-1.84E-01,398.05,GMNN,geminin DNA replication inhibitor
642846,1.54E-01,9.36E-02,0.1541,1.67686316,2.58E-01,208.21,LOC642846,DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like
368,1.54E-01,9.36E-02,0.127,-1.67673883,-2.13E-01,68.72,ABCC6,ATP binding cassette subfamily C member 6
4190,1.54E-01,9.36E-02,0.1282,-1.67655641,-2.15E-01,2604.21,MDH1,malate dehydrogenase 1
3265,1.55E-01,9.38E-02,0.0746,-1.67566971,-1.25E-01,561.31,HRAS,"HRas proto-oncogene, GTPase"
387104,1.55E-01,9.39E-02,0.102,-1.67512101,-1.71E-01,1587.94,SOGA3,SOGA family member 3
7405,1.55E-01,9.39E-02,0.0499,-1.67504966,-8.36E-02,491.68,UVRAG,UV radiation resistance associated
9777,1.55E-01,9.39E-02,0.045,1.67502651,7.54E-02,1568.78,TM9SF4,transmembrane 9 superfamily member 4
101928092,1.55E-01,9.39E-02,0.1754,1.67494782,2.94E-01,166.05,LOC101928092,uncharacterized LOC101928092
6217,1.55E-01,9.40E-02,0.0912,1.67461605,1.53E-01,4545.84,RPS16,ribosomal protein S16
5130,1.55E-01,9.40E-02,0.0613,1.67443284,1.03E-01,1343.38,PCYT1A,"phosphate cytidylyltransferase 1A, choline"
127700,1.55E-01,9.41E-02,0.1008,1.67431088,1.69E-01,166.04,OSCP1,organic solute carrier partner 1
55296,1.55E-01,9.41E-02,0.0482,1.67423423,8.06E-02,290.11,TBC1D19,TBC1 domain family member 19
64921,1.55E-01,9.41E-02,0.0762,-1.67422112,-1.28E-01,1010.51,CASD1,CAS1 domain containing 1
2760,1.55E-01,9.41E-02,0.0839,-1.6740089,-1.40E-01,2050.89,GM2A,ganglioside GM2 activator
100288432,1.55E-01,9.41E-02,0.0987,1.67394637,1.65E-01,25.37,IL10RB-DT,IL10RB divergent transcript
105379326,1.55E-01,9.42E-02,0.1064,1.67373164,1.78E-01,12.47,LOC105379326,
400,1.55E-01,9.44E-02,0.062,1.67238728,1.04E-01,1136.52,ARL1,ADP ribosylation factor like GTPase 1
6583,1.56E-01,9.45E-02,0.1052,1.67218563,1.76E-01,121.41,SLC22A4,solute carrier family 22 member 4
84131,1.56E-01,9.45E-02,0.0898,-1.67213637,-1.50E-01,872.63,CEP78,centrosomal protein 78
91782,1.56E-01,9.45E-02,0.0421,1.67208093,7.05E-02,925.32,CHMP7,charged multivesicular body protein 7
127731,1.56E-01,9.45E-02,0.3609,1.67202866,6.03E-01,74.91,VWA5B1,von Willebrand factor A domain containing 5B1
55041,1.56E-01,9.45E-02,0.0576,-1.67188102,-9.63E-02,3345.69,PLEKHB2,pleckstrin homology domain containing B2
338799,1.56E-01,9.46E-02,0.1259,-1.67167467,-2.10E-01,458.68,LINC01089,long intergenic non-protein coding RNA 1089
1397,1.56E-01,9.46E-02,0.0861,1.67149094,1.44E-01,1882.63,CRIP2,cysteine rich protein 2
790955,1.56E-01,9.47E-02,0.064,1.67121176,1.07E-01,191.69,UQCC3,ubiquinol-cytochrome c reductase complex assembly factor 3
4858,1.56E-01,9.47E-02,0.0907,-1.67105683,-1.52E-01,978.37,NOVA2,NOVA alternative splicing regulator 2
91133,1.56E-01,9.48E-02,0.1102,-1.67069975,-1.84E-01,208.13,L3MBTL4,L3MBTL histone methyl-lysine binding protein 4
55207,1.56E-01,9.48E-02,0.0618,-1.67062413,-1.03E-01,2384.72,ARL8B,ADP ribosylation factor like GTPase 8B
85026,1.56E-01,9.49E-02,0.0581,-1.67026411,-9.70E-02,309.24,ARRDC1-AS1,ARRDC1 antisense RNA 1
114928,1.56E-01,9.49E-02,0.1198,-1.67006294,-2.00E-01,347.46,GPRASP2,G protein-coupled receptor associated sorting protein 2
4146,1.56E-01,9.49E-02,0.1937,1.66986847,3.23E-01,22.03,MATN1,matrilin 1
142940,1.56E-01,9.50E-02,0.0843,-1.66966414,-1.41E-01,440.71,TRUB1,TruB pseudouridine synthase family member 1
105375404,1.56E-01,9.50E-02,0.1385,-1.66938597,-2.31E-01,12.47,LOC105375404,uncharacterized LOC105375404
113230,1.56E-01,9.50E-02,0.1181,-1.66936297,-1.97E-01,105.77,MISP3,MISP family member 3
728039,1.56E-01,9.52E-02,0.0987,1.66883279,1.65E-01,27.23,SSR4P1,signal sequence receptor subunit 4 pseudogene 1
81611,1.56E-01,9.52E-02,0.0649,1.66859105,1.08E-01,1670.13,ANP32E,acidic nuclear phosphoprotein 32 family member E
8664,1.57E-01,9.54E-02,0.0719,1.66756377,1.20E-01,2101.26,EIF3D,eukaryotic translation initiation factor 3 subunit D
7286,1.57E-01,9.55E-02,0.1532,1.66692114,2.55E-01,90.39,TUFT1,tuftelin 1
2895,1.57E-01,9.57E-02,0.1893,-1.66612389,-3.15E-01,663.92,GRID2,glutamate ionotropic receptor delta type subunit 2
339123,1.57E-01,9.57E-02,0.0446,-1.66601231,-7.43E-02,1040.65,JMJD8,jumonji domain containing 8
7430,1.57E-01,9.58E-02,0.1152,-1.66579047,-1.92E-01,4374.98,EZR,ezrin
9131,1.57E-01,9.58E-02,0.0462,1.66537084,7.69E-02,431.37,AIFM1,apoptosis inducing factor mitochondria associated 1
3354,1.57E-01,9.59E-02,0.3576,-1.6652772,-5.95E-01,37.23,HTR1E,5-hydroxytryptamine receptor 1E
4150,1.58E-01,9.60E-02,0.0694,1.66477038,1.15E-01,2583.88,MAZ,MYC associated zinc finger protein
126068,1.58E-01,9.60E-02,0.062,-1.66440734,-1.03E-01,273.84,ZNF441,zinc finger protein 441
